date,return_tsla,return_sp500_tr
2019-06-24,0.00786636,-0.001730654
2019-06-25,-0.017363852,-0.009494795
2019-06-26,-0.002231147,-0.001235121
2019-06-27,0.016368515,0.00397509
2019-06-28,0.002552143,0.005804573
2019-07-01,0.016415028,0.007680179
2019-07-02,-0.010968132,0.002966008
2019-07-03,0.045843521,0.007913704
2019-07-05,-0.007347416,-0.001700267
2019-07-08,-0.011943814,-0.004821706
2019-07-09,-0.00136205,0.00152899
2019-07-10,0.03853039,0.00452195
2019-07-11,-0.001231224,0.00228807
2019-07-12,0.027120316,0.004717793
2019-07-15,0.034325492,0.000174728
2019-07-16,-0.004486733,-0.003372589
2019-07-17,0.009790971,-0.006515776
2019-07-18,-0.004924971,0.003684321
2019-07-19,0.017941381,-0.006136558
2019-07-22,-0.009496315,0.002852965
2019-07-23,0.017333947,0.006865739
2019-07-24,0.019074186,0.004727581
2019-07-25,-0.136716727,-0.005256987
2019-07-26,-0.003513583,0.007400683
2019-07-29,0.034141727,-0.001612298
2019-07-30,0.027359667,-0.002478888
2019-07-31,-0.002266472,-0.010858332
2019-08-01,-0.032289469,-0.008899315
2019-08-02,0.001676727,-0.007193173
2019-08-05,-0.025025109,-0.029727884
2019-08-06,0.009614559,0.013093857
2019-08-07,0.011733696,0.000794504
2019-08-08,0.021262291,0.019018829
2019-08-09,-0.013495721,-0.0064607
2019-08-12,-0.025525526,-0.011783844
2019-08-13,0.025766136,0.014800348
2019-08-14,-0.065175666,-0.029006431
2019-08-15,-0.018568113,0.002654525
2019-08-16,0.020101874,0.014592935
2019-08-19,0.031119037,0.01216247
2019-08-20,-0.004669664,-0.007839834
2019-08-21,-0.022067767,0.008288298
2019-08-22,0.006307747,-0.000479344
2019-08-23,-0.048026839,-0.02593884
2019-08-26,0.016692943,0.011106987
2019-08-27,-0.0040135,-0.003198175
2019-08-28,0.006777177,0.006582501
2019-08-29,0.028381697,0.01285674
2019-08-30,0.017602831,0.000777324
2019-09-03,-0.00234701,-0.006829518
2019-09-04,-0.019343034,0.010926094
2019-09-05,0.03998223,0.013242756
2019-09-06,-0.008714225,0.000948649
2019-09-09,0.018529691,-1.28e-05
2019-09-10,0.016246404,0.000354486
2019-09-11,0.04937552,0.00728086
2019-09-12,-0.004919464,0.003034015
2019-09-13,-0.002790846,-0.000448568
2019-09-16,-0.010235087,-0.003104763
2019-09-17,0.008321215,0.002585453
2019-09-18,-0.005288038,0.000348413
2019-09-19,0.01272654,7.92e-05
2019-09-20,-0.024178796,-0.004846391
2019-09-23,0.0026082,-9.84e-05
2019-09-24,-0.074465491,-0.008335614
2019-09-25,0.024242424,0.006159172
2019-09-26,0.060715205,-0.002368238
2019-09-27,-0.001940335,-0.005172607
2019-09-30,-0.005184285,0.005099486
2019-10-01,0.016041039,-0.012214727
2019-10-02,-0.00609072,-0.01790372
2019-10-03,-0.042009353,0.008222019
2019-10-04,-0.006649272,0.014220153
2019-10-07,0.02719878,-0.004474096
2019-10-08,0.009568589,-0.015537374
2019-10-09,0.018547267,0.009421422
2019-10-10,0.001123055,0.006437455
2019-10-11,0.012419872,0.011033514
2019-10-14,0.036802533,-0.001387031
2019-10-15,0.003740458,0.009958014
2019-10-16,0.007300935,-0.001932711
2019-10-17,0.008607022,0.002839463
2019-10-18,-0.018938543,-0.00389329
2019-10-21,-0.013810468,0.006902329
2019-10-22,0.00827853,-0.003537235
2019-10-23,-0.002992634,0.002883079
2019-10-24,0.176248749,0.001922516
2019-10-25,0.095203821,0.004090045
2019-10-28,-0.00209105,0.005581555
2019-10-29,-0.034903909,-0.000819627
2019-10-30,-0.004094293,0.003334525
2019-10-31,0.000685187,-0.002955994
2019-11-01,-0.005602241,0.009750467
2019-11-04,0.013333333,0.003716273
2019-11-05,-0.000864838,-0.001180493
2019-11-06,0.030048226,0.000774923
2019-11-07,0.026890756,0.00319863
2019-11-08,0.004851531,0.002744227
2019-11-11,0.023733349,-0.001965683
2019-11-12,0.013807603,0.001617571
2019-11-13,-0.011321601,0.000747403
2019-11-14,0.009977324,0.001092188
2019-11-15,0.008138752,0.007872325
2019-11-18,-0.006347085,0.000518206
2019-11-19,0.027343531,-0.000530726
2019-11-20,-0.019907281,-0.003562232
2019-11-21,0.007178631,-0.001521672
2019-11-22,-0.06182662,0.00218696
2019-11-25,0.009717314,0.00762771
2019-11-26,-0.021755614,0.002221704
2019-11-27,0.00673742,0.004294414
2019-11-29,-0.003316553,-0.003789547
2019-12-02,0.014617624,-0.0085967
2019-12-03,0.00374817,-0.006605442
2019-12-04,-0.009277087,0.006428836
2019-12-05,-0.007832744,0.001776018
2019-12-06,0.016738885,0.009184128
2019-12-09,0.010566875,-0.00307999
2019-12-10,0.027614096,-0.001063527
2019-12-11,0.010344052,0.002918428
2019-12-12,0.020253728,0.00871775
2019-12-13,-0.003381326,0.000246584
2019-12-16,0.064682062,0.007176229
2019-12-17,-0.006938734,0.000342175
2019-12-18,0.037523938,-0.000347051
2019-12-19,0.027586551,0.00452322
2019-12-20,0.00393223,0.004998887
2019-12-23,0.03360735,0.000864671
2019-12-24,0.014315789,-0.000124212
2019-12-26,0.013468013,0.005220034
2019-12-27,-0.001365312,4.98e-05
2019-12-30,-0.036321378,-0.005650086
2019-12-31,0.008512248,0.003009273
2020-01-02,0.028791147,0.008502029
2020-01-03,0.029261623,-0.006954797
2020-01-06,0.019528828,0.003537453
2020-01-07,0.039091343,-0.002703081
2020-01-08,0.048823308,0.004934946
2020-01-09,-0.021481806,0.006921754
2020-01-10,-0.007046269,-0.002853602
2020-01-13,0.097912137,0.006979179
2020-01-14,0.024957035,-0.001418848
2020-01-15,-0.035904352,0.001888828
2020-01-16,-0.0100949,0.008401419
2020-01-17,-0.005996486,0.003884918
2020-01-21,0.07246878,-0.002633314
2020-01-22,0.040521658,0.00032479
2020-01-23,0.00440741,0.001214272
2020-01-24,-0.012307165,-0.009014922
2020-01-27,-0.013050571,-0.01573231
2020-01-28,0.016564094,0.010075352
2020-01-29,0.025081298,-0.00084475
2020-01-30,0.102932739,0.003285823
2020-01-31,0.014932224,-0.017623902
2020-02-03,0.199674395,0.007270137
2020-02-04,0.136333936,0.014982055
2020-02-05,-0.171705332,0.011272601
2020-02-06,0.018903693,0.003492368
2020-02-07,-0.000366867,-0.005205163
2020-02-10,0.030434897,0.007479635
2020-02-11,0.004273939,0.00172644
2020-02-12,-0.008486169,0.00649659
2020-02-13,0.04718837,-0.001311755
2020-02-14,-0.004806285,0.002007324
2020-02-18,0.073496605,-0.002857998
2020-02-19,0.068053621,0.004878771
2020-02-20,-0.019521478,-0.003768615
2020-02-21,0.001897244,-0.01048357
2020-02-24,-0.075180114,-0.033388916
2020-02-25,-0.040528137,-0.03025971
2020-02-26,-0.025903304,-0.003770502
2020-02-27,-0.128755257,-0.043965554
2020-02-28,-0.016243714,-0.008074961
2020-03-02,0.113761899,0.046062743
2020-03-03,0.00232141,-0.028077429
2020-03-04,0.005947995,0.042257412
2020-03-05,-0.034325781,-0.033714684
2020-03-06,-0.028447575,-0.017022525
2020-03-09,-0.137451199,-0.075867134
2020-03-10,0.063431509,0.049424183
2020-03-11,-0.017693734,-0.048797649
2020-03-12,-0.122435084,-0.094913397
2020-03-13,-0.01756304,0.093205823
2020-03-16,-0.18627275,-0.11979881
2020-03-17,-0.032645139,0.059987002
2020-03-18,-0.158792412,-0.051828494
2020-03-19,0.18139434,0.004782655
2020-03-20,0.000917768,-0.043192879
2020-03-23,0.014395745,-0.029292111
2020-03-24,0.163156468,0.093934934
2020-03-25,0.068386696,0.011537898
2020-03-26,-0.020984871,0.062461165
2020-03-27,-0.024592295,-0.033684333
2020-03-30,-0.025288494,0.033682399
2020-03-31,0.044856015,-0.015911029
2020-04-01,-0.082756815,-0.044135394
2020-04-02,-0.055528376,0.022996398
2020-04-03,0.056159889,-0.015004073
2020-04-06,0.075979891,0.070345019
2020-04-07,0.05659804,-0.001591525
2020-04-08,0.005859937,0.034299901
2020-04-09,0.044104507,0.014616187
2020-04-13,0.136138021,-0.010084297
2020-04-14,0.090418801,0.0306966
2020-04-15,0.02812854,-0.021967724
2020-04-16,0.021876428,0.005822812
2020-04-17,0.010519948,0.026835243
2020-04-20,-0.009499519,-0.017882453
2020-04-21,-0.079720427,-0.030648302
2020-04-22,0.066040429,0.022959361
2020-04-23,-0.036639259,-0.000456844
2020-04-24,0.027773916,0.01394153
2020-04-27,0.101763688,0.01473092
2020-04-28,-0.037171618,-0.005234425
2020-04-29,0.039677683,0.026616766
2020-04-30,-0.022687138,-0.009176418
2020-05-01,-0.102165784,-0.027950034
2020-05-04,0.084749553,0.004256286
2020-05-05,0.009405277,0.00903969
2020-05-06,0.018711868,-0.006900653
2020-05-07,-0.00293189,0.011860283
2020-05-08,0.049863027,0.017063532
2020-05-11,-0.010365547,0.000185641
2020-05-12,-0.001741655,-0.020377612
2020-05-13,-0.023068722,-0.017393144
2020-05-14,0.015998611,0.011739678
2020-05-15,-0.005126828,0.004032068
2020-05-18,0.018036367,0.031618982
2020-05-19,-0.006749265,-0.010393039
2020-05-20,0.008930738,0.016838796
2020-05-21,0.015009381,-0.007707806
2020-05-22,-0.013081189,0.002526237
2020-05-26,0.002665322,0.012304593
2020-05-27,0.001388989,0.014848298
2020-05-28,-0.017577424,-0.001991535
2020-05-29,0.035516066,0.004969543
2020-06-01,0.076306448,0.003799381
2020-06-02,-0.018368461,0.008242085
2020-06-03,0.001446244,0.013750354
2020-06-04,-0.020573663,-0.003151177
2020-06-05,0.024272395,0.026225274
2020-06-08,0.072730494,0.01205937
2020-06-09,-0.009476227,-0.007729433
2020-06-10,0.089290925,-0.005309413
2020-06-11,-0.05093567,-0.058828516
2020-06-12,-0.038487903,0.01336232
2020-06-15,0.0592984,0.008347232
2020-06-16,-0.00890754,0.018979165
2020-06-17,0.009287184,-0.003600752
2020-06-18,0.013159457,0.000629858
2020-06-19,-0.003378972,-0.005463145
2020-06-22,-0.005859758,0.006495384
2020-06-23,0.006663118,0.004311378
2020-06-24,-0.040419074,-0.025849188
2020-06-25,0.025693353,0.011010165
2020-06-26,-0.025447672,-0.024214154
2020-06-29,0.051448521,0.014809445
2020-06-30,0.068853032,0.015489827
2020-07-01,0.036932076,0.005053351
2020-07-02,0.079940434,0.004760883
2020-07-06,0.134500268,0.015885953
2020-07-07,0.013384048,-0.010813968
2020-07-08,-0.017412163,0.00784282
2020-07-09,0.021037969,-0.005360747
2020-07-10,0.108873293,0.01046978
2020-07-13,-0.032761726,-0.009361986
2020-07-14,0.014096697,0.013538583
2020-07-15,0.020068793,0.00910175
2020-07-16,-0.029815176,-0.003374202
2020-07-17,-0.000169859,0.002899689
2020-07-20,0.09477137,0.008406904
2020-07-21,-0.046100772,0.001693539
2020-07-22,0.01595525,0.005771284
2020-07-23,-0.049318848,-0.012243749
2020-07-24,-0.064470991,-0.006170359
2020-07-27,0.087499654,0.007399674
2020-07-28,-0.04151597,-0.006462277
2020-07-29,0.016063457,0.012430785
2020-07-30,-0.007728218,-0.003590702
2020-07-31,-0.037650563,0.00777826
2020-08-03,0.03669976,0.007212468
2020-08-04,0.000871805,0.003611196
2020-08-05,-0.000184767,0.006430424
2020-08-06,0.003141624,0.006539661
2020-08-07,-0.024725311,0.000841986
2020-08-10,-0.023355281,0.002755303
2020-08-11,-0.032202804,-0.007964323
2020-08-12,0.131569932,0.014146018
2020-08-13,0.04227271,-0.001799419
2020-08-14,0.019147443,-9.8e-05
2020-08-17,0.111669279,0.002735765
2020-08-18,0.028299166,0.002459486
2020-08-19,-0.004124418,-0.004237674
2020-08-20,0.06462617,0.003191344
2020-08-21,0.024144081,0.003501926
2020-08-24,-0.016494766,0.01016166
2020-08-25,0.004163667,0.003607069
2020-08-26,0.063503904,0.01020319
2020-08-27,0.039844412,0.001736782
2020-08-28,-0.011379664,0.006834061
2020-08-31,0.126103215,-0.002079633
2020-09-01,-0.046929959,0.00754497
2020-09-02,-0.058421883,0.015470892
2020-09-03,-0.089755618,-0.034939369
2020-09-04,0.026346971,-0.008133458
2020-09-08,-0.210161251,-0.027713157
2020-09-09,0.109315397,0.020199553
2020-09-10,0.012983396,-0.017537012
2020-09-11,0.004727057,0.000580896
2020-09-14,0.126535381,0.013059339
2020-09-15,0.07093272,0.005234316
2020-09-16,-0.017849821,-0.00458152
2020-09-17,-0.040860922,-0.008397495
2020-09-18,0.042157126,-0.011168009
2020-09-21,0.018146433,-0.011520203
2020-09-22,-0.056480261,0.010522365
2020-09-23,-0.103172988,-0.023649183
2020-09-24,0.019546763,0.003037612
2020-09-25,0.050616135,0.016010178
2020-09-28,0.033935192,0.016110977
2020-09-29,-0.005141149,-0.004686106
2020-09-30,0.023881966,0.008288309
2020-10-01,0.044226831,0.005399929
2020-10-02,-0.073298017,-0.009566963
2020-10-05,0.024973071,0.018082081
2020-10-06,-0.027305327,-0.013946909
2020-10-07,0.02742738,0.017423943
2020-10-08,0.001946333,0.008311891
2020-10-09,0.018679801,0.008812175
2020-10-12,0.01858128,0.016416102
2020-10-13,0.010372211,-0.006305796
2020-10-14,0.033185802,-0.006525747
2020-10-15,-0.027020135,-0.001499002
2020-10-16,-0.020388909,0.000152097
2020-10-19,-0.020296058,-0.016328218
2020-10-20,-0.020898565,0.004744444
2020-10-21,0.001775621,-0.002172959
2020-10-22,0.007813732,0.005304017
2020-10-23,-0.012440033,0.003464332
2020-10-26,-0.000783217,-0.01858155
2020-10-27,0.009928522,-0.00300894
2020-10-28,-0.042890141,-0.03528874
2020-10-29,0.010792756,0.012032057
2020-10-30,-0.054648253,-0.012022945
2020-11-02,0.031712196,0.012331816
2020-11-03,0.05800848,0.017807834
2020-11-04,-0.006932168,0.022048331
2020-11-05,0.040942049,0.019650788
2020-11-06,-0.019052565,-0.000159772
2020-11-09,-0.019659922,0.011790933
2020-11-10,-0.025537897,-0.00123311
2020-11-11,0.015793094,0.007651074
2020-11-12,-0.012283787,-0.009773533
2020-11-13,-0.007808557,0.013704513
2020-11-16,-0.001593197,0.011661245
2020-11-17,0.082219039,-0.004647906
2020-11-18,0.101883105,-0.01138197
2020-11-19,0.025683192,0.004012284
2020-11-20,-0.019640668,-0.006781648
2020-11-23,0.066187258,0.005748696
2020-11-24,0.065747821,0.016175163
2020-11-25,0.032503863,-0.00154899
2020-11-27,0.020335648,0.002497878
2020-11-30,-0.032654701,-0.004439655
2020-12-01,0.033037025,0.011303266
2020-12-02,-0.028214133,0.001884563
2020-12-03,0.043143042,-0.000438637
2020-12-04,0.009705015,0.00889725
2020-12-07,0.071989786,-0.001933508
2020-12-08,0.012221713,0.00281204
2020-12-09,-0.070429504,-0.007900167
2020-12-10,0.038071066,-0.00121234
2020-12-11,-0.02745765,-0.001242623
2020-12-14,0.048756494,-0.004178036
2020-12-15,-0.01095573,0.012934316
2020-12-16,-0.015750911,0.001775215
2020-12-17,0.053009453,0.005806276
2020-12-18,0.014138756,-0.003439056
2020-12-21,-0.023041447,-0.003874444
2020-12-22,-0.014626608,-0.001997704
2020-12-23,0.008833944,0.000761846
2020-12-24,0.024581603,0.003642521
2020-12-28,0.002998981,0.008721732
2020-12-29,0.003332742,-0.002225988
2020-12-30,0.04327008,0.001451091
2020-12-31,0.015321128,0.006518089
2021-01-04,0.034466654,-0.014701671
2021-01-05,0.007384953,0.007203969
2021-01-06,0.028773716,0.005724892
2021-01-07,0.079275598,0.015064367
2021-01-08,0.07838756,0.00562016
2021-01-11,-0.078388735,-0.006556152
2021-01-12,0.047570929,0.00041719
2021-01-13,0.005289223,0.002294873
2021-01-14,-0.011450189,-0.00363938
2021-01-15,-0.021702683,-0.007176108
2021-01-19,0.022255348,0.008174973
2021-01-20,0.007072734,0.013936465
2021-01-21,-0.006442033,0.000400293
2021-01-22,0.001967883,-0.003000741
2021-01-25,0.040336477,0.003615593
2021-01-26,0.003072238,-0.001482993
2021-01-27,-0.020649675,-0.025676218
2021-01-28,-0.03470063,0.00986181
2021-01-29,-0.050292524,-0.019180729
2021-02-01,0.058671136,0.016053438
2021-02-02,0.039307897,0.013909847
2021-02-03,-0.020651817,0.001008849
2021-02-04,-0.00564347,0.010953544
2021-02-05,0.002930034,0.004003289
2021-02-08,0.012757872,0.0074209
2021-02-09,-0.01621322,-0.000942727
2021-02-10,-0.052193388,-0.000320031
2021-02-11,0.008209221,0.001864863
2021-02-12,0.005465299,0.004762152
2021-02-16,-0.024419314,-0.000446026
2021-02-17,0.002645424,-0.000156849
2021-02-18,-0.013649161,-0.00437905
2021-02-19,-0.007452018,-0.00179702
2021-02-22,-0.085342902,-0.007649584
2021-02-23,-0.022150892,0.001276537
2021-02-24,0.06166778,0.011363585
2021-02-25,-0.080331707,-0.024339324
2021-02-26,-0.016218018,-0.004634706
2021-03-01,0.069814583,0.023815288
2021-03-02,-0.044590543,-0.008074067
2021-03-03,-0.04922071,-0.013015094
2021-03-04,-0.047074028,-0.013241871
2021-03-05,-0.0389594,0.019538101
2021-03-08,-0.057874078,-0.005349019
2021-03-09,0.19663348,0.01424873
2021-03-10,-0.00809297,0.006083129
2021-03-11,0.047087413,0.010465334
2021-03-12,-0.008061171,0.001263066
2021-03-15,0.019966318,0.006536229
2021-03-16,-0.043910439,-0.001542538
2021-03-17,0.036892371,0.002888672
2021-03-18,-0.069013313,-0.014711717
2021-03-19,0.001843025,-0.000496767
2021-03-22,0.023501777,0.007026422
2021-03-23,-0.011217602,-0.007626721
2021-03-24,-0.048381462,-0.005406944
2021-03-25,0.015798054,0.005272496
2021-03-26,-0.033812134,0.016639652
2021-03-29,-0.011639776,-0.000866288
2021-03-30,0.040250419,-0.00305451
2021-03-31,0.050377989,0.003702236
2021-04-01,-0.010308552,0.011825327
2021-04-05,0.045104041,0.014574131
2021-04-06,0.000981883,-0.000928609
2021-04-07,-0.029830182,0.001495092
2021-04-08,0.01900014,0.004452323
2021-04-09,-0.009910814,0.007732075
2021-04-12,0.036639691,-0.000180169
2021-04-13,0.08642541,0.003294574
2021-04-14,-0.038833853,-0.003967401
2021-04-15,0.008107327,0.011115963
2021-04-16,0.001151909,0.003607939
2021-04-19,-0.033759279,-0.005306859
2021-04-20,0.005756367,-0.006769046
2021-04-21,0.034940692,0.009306951
2021-04-22,-0.032706684,-0.009130626
2021-04-23,0.013461811,0.010962423
2021-04-26,0.011632034,0.001782266
2021-04-27,-0.044828961,-0.000207801
2021-04-28,-0.014336439,-0.000838352
2021-04-29,-0.025278647,0.006817154
2021-04-30,0.048392796,-0.007114883
2021-05-03,-0.03510827,0.002749872
2021-05-04,-0.015850746,-0.006678251
2021-05-05,-0.004003235,0.000709004
2021-05-06,-0.011450404,0.00832314
2021-05-07,0.013013185,0.007542057
2021-05-10,-0.064276755,-0.010414928
2021-05-11,-0.01899038,-0.008660273
2021-05-12,-0.044003534,-0.021313567
2021-05-13,-0.031264334,0.012344
2021-05-14,0.031724356,0.014998269
2021-05-17,-0.021856106,-0.002528945
2021-05-18,0.001795173,-0.008394195
2021-05-19,-0.024843034,-0.002802749
2021-05-20,0.041123447,0.010646269
2021-05-21,-0.009640777,-0.000744223
2021-05-24,0.044507902,0.010010985
2021-05-25,-0.003406065,-0.002110747
2021-05-26,0.02387206,0.001890091
2021-05-27,0.019166698,0.001253205
2021-05-28,-0.008427385,0.00089396
2021-06-01,-0.00273272,-0.000460912
2021-06-02,-0.030355976,0.001551728
2021-06-03,-0.053266097,-0.003466698
2021-06-04,0.046185234,0.008844489
2021-06-07,0.009704862,-0.000773068
2021-06-08,-0.002897085,0.00019537
2021-06-09,-0.007585508,-0.001784186
2021-06-10,0.018810707,0.004701414
2021-06-11,-0.000237864,0.001971485
2021-06-14,0.012590506,0.002063197
2021-06-15,-0.029630664,-0.001976335
2021-06-16,0.009233931,-0.005376856
2021-06-17,0.019362327,-0.000408766
2021-06-18,0.011023963,-0.01307391
2021-06-21,-0.004089696,0.014047371
2021-06-22,0.004523458,0.005123951
2021-06-23,0.05286097,-0.001080568
2021-06-24,0.035380838,0.005898052
2021-06-25,-0.011786765,0.003349058
2021-06-28,0.024736261,0.002313701
2021-06-29,-0.011115289,0.000365645
2021-06-30,-0.001192582,0.001356192
2021-07-01,-0.002930217,0.005289574
2021-07-02,0.001342142,0.007628154
2021-07-06,-0.028568953,-0.001975664
2021-07-07,-0.022284338,0.003360809
2021-07-08,0.013303082,-0.008365195
2021-07-09,0.005426659,0.011292145
2021-07-12,0.043811832,0.003450228
2021-07-13,-0.024572863,-0.003514046
2021-07-14,-0.022805238,0.001286217
2021-07-15,-0.004218624,-0.003241131
2021-07-16,-0.010238702,-0.007538428
2021-07-19,0.003781052,-0.015852298
2021-07-20,0.021278532,0.015191864
2021-07-21,-0.007851802,0.008242965
2021-07-22,-0.009153113,0.002091633
2021-07-23,-0.0090685,0.010190253
2021-07-26,0.023003713,0.002394238
2021-07-27,-0.019971393,-0.004709046
2021-07-28,0.003144023,-0.00017938
2021-07-29,0.046964039,0.004323978
2021-07-30,0.015170553,-0.005327605
2021-08-02,0.032117862,-0.001840539
2021-08-03,0.000265261,0.008205965
2021-08-04,0.001370151,-0.004622518
2021-08-05,0.005274483,0.006076564
2021-08-06,-0.021936709,0.001792605
2021-08-09,0.021255941,-0.000863229
2021-08-10,-0.005318769,0.000992587
2021-08-11,-0.003071331,0.002508506
2021-08-12,0.020374239,0.003214972
2021-08-13,-0.006880261,0.001646874
2021-08-16,-0.04332278,0.00264932
2021-08-17,-0.029583905,-0.006999312
2021-08-18,0.035386138,-0.010558811
2021-08-19,-0.023243379,0.001323312
2021-08-20,0.009947235,0.008190175
2021-08-23,0.03844557,0.008615256
2021-08-24,0.003054181,0.001500738
2021-08-25,0.003747972,0.002233052
2021-08-26,-0.013921063,-0.00578757
2021-08-27,0.015146769,0.008840671
2021-08-30,0.026827629,0.004369786
2021-08-31,0.00640692,-0.001234402
2021-09-01,-0.002084722,0.000378572
2021-09-02,-0.002372251,0.003000035
2021-09-03,0.001911954,-0.000309435
2021-09-07,0.026096206,-0.003366413
2021-09-08,0.001469064,-0.001283858
2021-09-09,0.001024755,-0.004521368
2021-09-10,-0.024532577,-0.0076744
2021-09-13,0.009333198,0.002283956
2021-09-14,0.00216922,-0.005500628
